CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,Unnamed: 73
CHE.1.0.212.315.HVGDER,Switzerland,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-15 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.13918,115.109,114.42037,113.50227,112.26249,112.02756,112.9781,112.28926,112.63693,112.96553,111.23126,110.21749,108.98155,109.1494,110.00397,113.14394,117.96298,118.86871,119.09224,119.08794,118.86079,120.12239,119.95425,120.40163,120.51741,118.43618,115.99088,117.38038,115.55547,117.35753,122.95931,128.67414,124.49599,123.08197,NA,NA,NA,
AUS.1.0.212.315.HVGDER,Australia,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-15 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.83893,88.8945,91.05383,89.19798,87.8232,86.36925,87.48939,88.67592,90.97452,86.86725,86.51599,86.14409,83.99906,83.3164,82.92211,81.55284,82.52665,82.00584,NA,117.18166,119.87249,116.69991,125.27485,124.37311,118.84304,124.38807,121.1675,124.08629,121.71702,137.8206,138.25624,138.44567,133.002,124.20773,NA,NA,NA,
CAN.1.0.212.315.HVGDER,Canada,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-15 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.17853,100.70278,101.20247,100.93978,100.46716,98.04472,99.72754,99.29971,100.70445,100.218,100.28837,95.88062,96.0723,95.02903,95.60269,96.64443,94.66126,93.9191,93.73094,91.43722,92.48687,89.86855,91.36488,92.60534,84.49359,85.77024,86.11602,84.77911,84.68439,94.94338,NA,131.19268,127.78891,124.49021,NA,NA,NA,
JPN.1.0.212.315.HVGDER,Japan,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-15 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.64484,93.14524,91.73586,89.94001,90.32568,92.12795,90.96168,88.80833,88.94147,91.23436,90.59501,90.9,91.31247,91.42001,92.07962,89.71582,89.17833,87.17282,84.17322,85.69995,84.38729,86.86395,87.24223,85.91411,86.92729,81.93111,80.0544,77.88289,73.89388,74.83981,73.15021,69.89241,71.71365,70.79991,NA,NA,NA,
KOR.1.0.212.315.HVGDER,Korea,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-15 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.29784,51.18435,53.35325,54.96346,57.67349,58.47401,59.30826,59.41355,63.37143,64.45901,63.98837,65.76389,67.15225,66.38438,67.39744,67.91969,67.4879,67.23366,68.93987,68.51016,68.50281,69.6782,NA,92.97745,98.10907,99.98724,99.70375,104.35704,103.54402,110.84105,109.01272,105.55222,102.5279,NA,NA,NA,NA,
MEX.1.0.212.315.HVGDER,Mexico,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-15 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.68504,50.20212,50.89166,50.58425,50.42045,50.22438,47.98938,46.60417,46.29575,45.57434,45.6566,47.0142,47.09604,46.36363,47.0895,43.91966,44.29966,44.194,43.93189,43.799,43.21765,44.81759,NA,58.56953,57.44327,58.51246,54.1915,54.60176,55.49693,54.88457,NA,NA,NA,
NZL.1.0.212.315.HVGDER,New Zealand,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-15 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.0428,69.26871,72.05205,70.53212,69.48931,65.04154,66.29079,63.75184,61.83434,61.50992,60.96513,58.82688,59.4889,59.40579,NA,78.80157,81.56855,79.60001,86.6733,85.88631,86.58616,87.15713,92.09138,91.7785,89.07519,91.96999,90.33144,88.53439,91.20213,93.06901,90.75458,91.55946,87.16035,85.22294,NA,NA,NA,
USA.1.0.212.315.HVGDER,United States,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-15 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.84762,113.5461,113.65938,112.63585,112.3373,113.54635,114.38386,115.98126,118.46383,118.08575,117.74849,118.36076,121.54698,123.30892,126.4758,123.45197,123.28849,122.49714,126.15202,127.37817,125.77313,126.51138,124.60556,125.09845,124.74749,120.87477,120.36225,121.57387,118.22539,126.36577,126.49926,120.39206,122.25546,123.62776,NA,NA,NA,
EU27.1.0.212.327.HVGDER,European Union,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
EU15.1.0.212.327.HVGDER,European Union (15 countries),03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.04381,118.14811,118.18511,117.30452,116.20467,115.86297,115.1525,113.80476,113.63631,112.98506,112.54969,112.26534,111.43785,110.70756,109.9841,109.184,108.32223,108.29032,108.38588,108.2812,107.9929,107.57944,107.36011,106.58364,105.82629,105.05281,105,105.63118,104.76164,104.51735,NA,NA,NA,
EA19.1.0.212.327.HVGDER,Euro area (19 countries),03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.60124,116.14839,116.15764,115.65742,114.6334,113.83207,113.25331,111.94951,111.47466,110.52854,110.5043,110.37464,109.99564,109.33347,109.00562,108.13425,107.62279,107.44396,107.6567,107.65679,107.35398,107.22797,106.90708,106.31569,105.74663,104.99154,105.06237,104.98467,104.8174,104.38164,103.84518,103.5264,103.26705,
EA20.1.0.212.327.HVGDER,Euro area (20 countries),03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.89201,115.48069,115.52589,115.04719,114.02528,113.25675,112.70422,111.44027,110.9779,110.05487,110.04023,109.93183,109.57334,108.92319,108.57129,107.71048,107.25178,107.1092,107.34726,107.30891,107.00777,106.91164,106.60505,106.03147,105.47607,104.70318,104.82006,104.75003,104.6411,104.16039,103.62355,103.31374,103.0621,
EA21.1.0.212.327.HVGDER,Euro area (21 countries),03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.02103,113.38798,113.36139,112.98384,112.0707,111.45488,110.96566,109.76853,109.29039,108.36686,108.36392,108.22823,107.88523,107.26561,106.91785,106.17056,105.77606,105.70373,105.91707,105.90954,105.63167,105.57691,105.27965,104.76776,104.30542,103.5914,103.77064,103.76265,103.67448,103.24295,102.71817,102.43331,102.20004,
EA12.1.0.212.327.HVGDER,Euro area (12 countries),03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.15043,119.61143,119.48238,118.7975,117.57846,116.52645,115.78285,114.3882,113.80388,112.7006,112.54865,112.35648,111.82583,111.03749,110.67207,109.55232,109.04578,108.81269,109.02869,109.00262,108.72807,108.69425,108.35389,107.72055,107.09943,106.18365,106.1612,106.18144,105.93196,105.4464,104.84132,104.46673,104.16286,
BEL.1.0.212.327.HVGDER,Belgium,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.44977,136.02014,136.90916,133.73261,133.82598,136.8775,134.49458,135.25481,135.84891,133.86973,133.20316,131.66975,129.97918,127.4003,128.51887,129.67,128.1094,130.24424,130.42681,131.51952,130.70478,129.94745,128.6396,128.67689,129.05119,129.37272,128.63042,130.68114,132.42973,131.69154,130.05814,129.04469,127.98163,
BGR.1.0.212.327.HVGDER,Bulgaria,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.54621,36.18756,30.18654,31.43821,29.7814,31.99062,32.80396,34.1829,34.8323,35.21416,36.9215,36.72856,37.91301,39.56661,39.50727,41.22283,42.0557,43.72181,42.88431,44.00436,44.40026,45.6345,45.88824,47.15429,49.36616,51.23509,53.61855,55.95244,56.6575,58.66868,59.36159,60.20503,60.76307,
CZE.1.0.212.327.HVGDER,Czech Republic,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.46083,67.85446,66.71592,66.18676,67.39098,68.04888,70.62376,69.22853,72.93813,74.81392,75.10635,75.10393,77.57304,78.27697,79.43151,78.32949,78.11995,77.11921,77.9124,80.18286,80.55136,81.38849,83.82782,85.16256,87.92667,89.3799,86.28372,86.96062,88.57432,88.03278,89.15087,89.94626,91.12863,
DNK.1.0.212.327.HVGDER,Denmark,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.95669,108.09822,108.82424,107.83997,107.43844,109.61516,107.32718,106.87391,106.49402,109.76058,109.15399,109.32067,107.11074,108.46947,109.89012,114.96087,113.80481,113.90887,115.32166,115.16347,113.96895,114.15394,116.3991,115.44288,113.36133,119.83688,121.23572,120.39479,113.52679,114.81651,114.51054,115.56519,115.70942,
DEU.1.0.212.327.HVGDER,Germany,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.42544,118.7995,117.61041,115.90024,115.31424,111.54853,112.05162,110.75533,112.52157,112.34121,110.95748,110.56912,110.10346,108.47936,105.47305,106.14886,107.31526,106.47045,105.90352,107.797,106.63025,107.39068,107.65809,107.28494,105.18068,105.74504,104.94481,104.23689,103.24491,102.56196,102.04966,101.93701,101.65722,
EST.1.0.212.327.HVGDER,Estonia,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.58656,36.01467,39.92282,41.22074,41.76312,44.41034,45.99134,49.35475,52.88922,55.85049,60.2725,62.08025,67.56101,66.67386,66.50256,70.53196,71.77797,73.66461,74.05034,75.80367,72.74764,74.35921,75.50044,78.16624,79.39615,82.56825,83.63595,79.58892,76.49548,76.44161,76.96459,77.55841,77.85185,
IRL.1.0.212.327.HVGDER,Ireland,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.59459,112.85385,119.68649,124.99124,123.93321,128.10023,130.76026,135.16974,135.84294,136.73093,135.30029,135.88794,135.46925,126.75085,131.07098,137.49305,141.41722,143.92446,141.47848,146.5883,189.8606,180.11254,188.16734,192.66158,189.58765,210.55667,222.97048,228.33072,208.07283,210.43937,225.28266,217.25864,219.17067,
GRC.1.0.212.327.HVGDER,Greece,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.12102,92.52078,95.208,92.92443,91.92764,92.84717,96.25405,97.41445,99.90656,99.65375,96.68597,99.82744,97.00117,97.28285,96.51006,88.3661,81.12319,79.05788,79.5828,76.81696,77.22614,73.27909,73.90982,70.90124,69.63012,66.47036,66.07519,67.08662,68.04598,67.70694,67.31333,67.42329,67.4823,
ESP.1.0.212.327.HVGDER,Spain,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.82933,109.98277,108.81237,107.76961,104.84663,103.33302,102.60942,102.80521,101.92266,99.75838,99.69139,101.27727,100.91099,100.9688,104.90911,101.4959,100.20429,102.54445,102.96466,102.95039,101.85911,101.56206,101.27413,99.2327,98.00712,92.71195,94.88285,96.94603,98.60895,98.4417,97.62665,96.97344,96.41928,
FRA.1.0.212.327.HVGDER,France,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.36985,121.69325,122.48478,122.33308,121.10449,121.75736,121.82179,120.77545,117.58547,116.70326,119.17946,118.22027,117.57502,116.36576,116.91014,116.39059,115.6119,114.31239,116.06072,115.36364,114.67992,114.05743,113.04421,113.38236,116.1894,113.7378,109.95466,106.12437,107.99668,106.87885,106.96469,107.0496,107.04672,
HRV.1.0.212.327.HVGDER,Croatia,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.23712,58.9124,61.49357,61.74777,59.90232,60.78355,61.64216,64.04822,65.61638,66.79728,67.62647,69.98121,71.91131,72.76383,70.7765,69.57044,72.42773,74.75378,76.62053,73.41078,73.3098,75.50405,76.50839,77.46476,78.39891,75.86091,80.58617,81.15898,86.94801,82.93672,82.52389,83.1971,83.73679,
ITA.1.0.212.327.HVGDER,Italy,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.60615,137.59588,137.72278,137.95317,135.31392,133.83357,130.46661,125.55112,123.26966,119.40293,118.08044,117.00089,116.59545,117.05678,116.49093,114.2682,113.49939,111.8468,110.47946,108.77259,107.41672,109.09324,108.02111,106.80863,106.27603,103.60402,106.6149,108.54825,107.56348,105.64197,102.79385,102.34899,101.68437,
CYP.1.0.212.327.HVGDER,Cyprus,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.5126,87.93132,88.17092,89.55457,90.3634,92.70464,94.36953,91.90155,90.53938,90.15241,91.60736,92.39194,94.53022,95.33864,95.17515,91.90867,89.40337,88.43705,85.85671,84.04612,84.99351,87.39631,86.40617,85.10176,85.06801,83.61888,85.9225,89.28777,90.99873,92.18502,91.89341,91.99148,92.53358,
LVA.1.0.212.327.HVGDER,Latvia,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6159,33.82901,34.77128,36.40275,37.31104,39.68665,41.73385,42.71705,44.5384,46.76619,50.4683,49.7516,52.18654,53.99591,55.06354,57.92691,57.37226,60.45422,60.03211,62.04688,62.23564,63.03864,64.57062,65.5553,64.59115,66.16749,69.77895,69.02659,68.86616,68.79584,70.40085,71.1606,71.71369,
LTU.1.0.212.327.HVGDER,Lithuania,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39446,35.28592,37.31506,39.58031,39.26033,41.78264,46.04643,46.70501,51.00004,52.82468,55.44865,57.94261,62.25052,65.11605,61.04952,65.9613,70.03218,72.19344,73.47172,73.71004,72.44793,71.19568,74.56371,76.69474,79.27005,82.51048,84.32693,80.88196,80.80707,81.98718,83.30571,85.22743,86.26394,
LUX.1.0.212.327.HVGDER,Luxembourg,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.98073,168.82222,171.56779,167.48336,177.23697,179.93334,168.00057,164.46823,164.08571,167.11702,170.35418,178.649,179.06206,178.81167,172.12318,171.34963,169.70695,170.6698,172.54409,176.04921,175.77375,174.62814,169.04015,163.44902,156.98861,158.93627,163.69809,157.11389,156.8225,156.36351,153.24009,152.56356,151.64787,
HUN.1.0.212.327.HVGDER,Hungary,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.32917,56.62349,56.83285,57.40796,56.93177,58.57624,62.23134,65.14942,66.31414,67.11297,68.81276,68.37941,68.1458,72.38714,73.48944,74.22408,74.88288,73.24434,73.30035,71.78099,71.17707,68.42333,68.16654,70.07233,71.5971,73.36215,72.6019,73.33553,73.26738,73.95744,73.49698,74.25884,74.90071,
MLT.1.0.212.327.HVGDER,Malta,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.10303,86.75027,87.87498,89.02735,88.98186,90.37418,87.46979,87.87133,90.69471,90.33753,90.13313,86.79017,87.68809,88.30449,88.92302,92.21365,87.73943,89.01294,89.5339,91.25925,95.61223,94.19126,99.41763,98.19008,96.35649,93.53905,96.6935,91.0645,94.28239,93.52411,92.25522,91.9519,91.40333,
NLD.1.0.212.327.HVGDER,Netherlands,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.35953,117.20518,117.50923,118.82081,119.09468,122.08721,120.5197,119.43787,117.10861,119.17772,120.94694,120.88309,120.49193,120.94229,117.90155,115.1724,113.56873,113.92924,116.01548,114.44611,114.03836,112.29909,112.20134,111.64623,109.18786,111.65237,112.55653,114.23498,111.39922,114.05572,114.34524,114.38455,114.16956,
AUT.1.0.212.327.HVGDER,Austria,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.11146,123.29162,122.96445,123.43515,122.43872,123.07563,118.87413,119.4824,120.49401,120.80142,120.94118,120.03093,118.31312,117.27713,117.04061,114.40967,114.08393,116.54468,115.72165,115.02943,115.68208,116.34136,114.23641,114.766,113.85942,113.57224,112.05077,114.37033,113.01624,112.22675,111.45833,110.89772,110.07344,
POL.1.0.212.327.HVGDER,Poland,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.40139,48.9903,50.52969,51.23936,54.75565,55.78536,56.96361,59.35308,61.1279,62.8259,61.94632,61.18705,61.83488,62.51708,65.40001,69.78995,71.94479,73.51131,72.91274,73.05381,74.42714,73.9103,74.82014,77.21166,78.38582,80.51604,79.54164,80.72632,79.9441,82.51406,85.10277,87.18809,88.5163,
PRT.1.0.212.327.HVGDER,Portugal,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.07804,74.48386,74.7411,74.59398,76.04951,76.08634,74.62389,74.33809,75.49658,75.04734,77.524,78.51443,78.29608,77.8153,79.3931,79.57245,75.84625,76.47214,79.67569,78.57453,77.45279,77.15729,74.97328,74.87402,75.5501,73.85163,73.36523,75.42362,79.2476,81.29312,79.4043,79.22787,79.09878,
ROM.1.0.212.327.HVGDER,Romania,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.955,26.41622,24.50602,24.26956,24.00814,24.06445,25.61369,29.34188,30.09359,35.43,36.59379,40.06329,44.04478,51.70843,52.71259,54.09756,56.94097,57.88316,55.6665,56.49345,58.27223,61.74186,65.15208,68.2993,72.35982,75.73312,76.2774,76.31895,81.31743,82.75729,87.20729,86.99244,87.66926,
SVN.1.0.212.327.HVGDER,Slovenia,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.25171,71.75425,75.52959,76.38978,77.61936,76.80375,76.85978,77.21529,79.31826,81.49174,83.41868,83.14758,82.94012,83.57008,79.14206,78.77694,79.71591,79.46982,79.79492,80.32885,79.41089,79.67756,80.49751,80.89999,81.79727,82.36201,83.48557,83.78018,85.39684,84.72232,85.74311,86.67042,87.65482,
SVK.1.0.212.327.HVGDER,Slovakia,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.78525,54.19663,56.72067,57.99765,58.07487,59.74008,61.79287,63.28176,64.87418,66.90197,69.77894,72.89775,76.55613,79.70637,79.12422,84.71731,82.04714,83.3041,84.09882,84.2489,83.62328,77.226,73.88751,73.13237,73.27543,78.29399,79.41263,76.27487,80.57658,81.51336,81.98243,82.37057,82.92314,
FIN.1.0.212.327.HVGDER,Finland,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.28933,112.19148,114.47442,117.58876,117.63157,119.01241,116.8139,113.52566,112.80093,115.55272,113.79663,112.6228,116.0411,116.12193,113.32671,112.64159,111.48905,109.19197,108.03517,107.35182,106.61832,106.87464,108.82373,107.16792,105.20299,110.82641,107.73309,103.30203,100.81591,102.03316,102.00772,101.82038,101.61015,
SWE.1.0.212.327.HVGDER,Sweden,03 Gross domestic product per person employed,Gross domestic product at current prices per person employed,(PPS: EU-27 = 100),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.83348,116.73242,118.76981,117.80887,118.89853,119.40484,113.56638,112.35743,113.71866,116.56678,114.88203,116.72284,118.84716,117.64893,115.73703,116.21205,115.34269,115.61627,113.35507,112.23576,113.57968,110.59182,107.97345,107.14971,108.33274,112.3275,112.61687,106.02111,103.98702,105.48851,105.23435,105.59767,105.81193,
